Time(us),Sensor 1,Sensor 2
1360,0.00,0.03
1361,0.00,0.03
1362,0.00,0.03
1363,0.02,0.03
1364,0.02,0.03
1365,0.03,0.03
1366,0.04,0.03
1367,0.04,0.03
1368,0.03,0.03
1369,0.02,0.03
1370,0.01,0.03
1371,0.00,0.02
1372,0.00,0.03
1373,0.00,0.02
1374,0.00,0.02
1375,0.00,0.02
1376,0.00,0.03
1377,0.00,0.03
1378,0.00,0.03
1379,0.01,0.03
1380,0.01,0.03
1381,0.00,0.02
1382,0.00,0.03
1383,0.00,0.03
1384,0.00,0.03
1385,0.00,0.03
1386,0.00,0.03
1387,0.00,0.03
1388,0.00,0.03
1389,0.00,0.03
1390,0.00,0.03
1391,0.00,0.03
1392,0.00,0.03
1393,0.00,0.03
1394,0.00,0.03
1395,0.00,0.03
1396,0.00,0.03
1397,0.01,0.03
1398,0.02,0.03
1399,0.02,0.03
1400,0.01,0.03
1401,0.01,0.02
1402,0.02,0.03
1403,0.02,0.03
1404,0.01,0.02
1405,0.02,0.02
1406,0.01,0.03
1407,0.00,0.02
1408,0.01,0.03
1409,0.00,0.02
1410,0.00,0.02
1411,0.00,0.02
1412,0.00,0.03
1413,0.00,0.02
1414,0.00,0.03
1415,0.00,0.02
1416,0.00,0.03
1417,0.00,0.03
1418,0.00,0.03
1419,0.00,0.03
1420,0.00,0.03
1421,0.00,0.03
1422,0.00,0.03
1423,0.00,0.03
1424,0.00,0.03
1425,0.00,0.03
1426,0.00,0.03
1427,0.00,0.03
1428,0.00,0.03
1429,0.00,0.03
1430,0.00,0.03
1431,0.00,0.03
1432,0.00,0.03
1433,0.00,0.02
1434,0.00,0.03
1435,0.00,0.02
1436,0.00,0.03
1437,0.00,0.02
1438,0.00,0.03
1439,0.00,0.02
1440,0.00,0.03
1441,0.00,0.02
1442,0.00,0.03
1443,0.00,0.02
1444,0.00,0.03
1445,0.00,0.02
1446,0.00,0.03
1447,0.00,0.02
1448,0.00,0.03
1449,0.00,0.02
1450,0.00,0.03
1451,0.00,0.03
1452,0.00,0.03
1453,0.00,0.03
1454,0.00,0.03
1455,0.00,0.03
1456,0.00,0.03
1457,0.00,0.03
1458,0.00,0.03
1459,0.00,0.03
1460,0.00,0.03
1461,0.00,0.03
1462,0.00,0.03
1463,0.00,0.03
1464,0.00,0.03
1465,0.00,0.03
1466,0.00,0.03
1467,0.00,0.03
1468,0.00,0.03
1469,0.00,0.02
1470,0.00,0.03
1471,0.00,0.02
1472,0.00,0.03
1473,0.00,0.02
1474,0.00,0.03
1475,0.00,0.02
1476,0.00,0.03
1477,0.00,0.02
1478,0.00,0.03
1479,0.00,0.02
1480,0.00,0.03
1481,0.00,0.03
1482,0.00,0.03
1483,0.00,0.03
1484,0.00,0.03
1485,0.00,0.03
1486,0.00,0.03
1487,0.00,0.03
1488,0.00,0.03
1489,0.00,0.03
1490,0.00,0.03
1491,0.00,0.03
1492,0.00,0.03
1493,0.00,0.03
1494,0.00,0.03
1495,0.00,0.03
1496,0.00,0.03
1497,0.00,0.03
1498,0.00,0.03
1499,0.00,0.03
1500,0.00,0.03
1501,0.00,0.03
1502,0.00,0.03
1503,0.00,0.03
1504,0.00,0.02
1505,0.00,0.03
1506,0.00,0.02
1507,0.00,0.03
1508,0.00,0.02
1509,0.00,0.03
1510,0.00,0.03
1511,0.00,0.02
1512,0.00,0.03
1513,0.00,0.02
1514,0.00,0.03
1515,0.00,0.02
1516,0.00,0.03
1517,0.00,0.03
1518,0.00,0.03
1519,0.00,0.03
1520,0.00,0.03
1521,0.00,0.03
1522,0.00,0.03
1523,0.01,0.03
1524,0.01,0.04
1525,0.01,0.03
1526,0.04,0.03
1527,0.08,0.03
1528,0.10,0.03
1529,0.13,0.04
1530,0.15,0.04
1531,0.14,0.03
1532,0.12,0.03
1533,0.11,0.02
1534,0.11,0.03
1535,0.09,0.02
1536,0.07,0.03
1537,0.05,0.02
1538,0.02,0.03
1539,0.00,0.02
1540,0.00,0.02
1541,0.00,0.03
1542,0.00,0.03
1543,0.03,0.03
1544,0.04,0.03
1545,0.05,0.04
1546,0.06,0.03
1547,0.08,0.03
1548,0.08,0.03
1549,0.09,0.03
1550,0.10,0.04
1551,0.09,0.03
1552,0.10,0.03
1553,0.06,0.03
1554,0.05,0.03
1555,0.05,0.03
1556,0.04,0.03
1557,0.04,0.02
1558,0.02,0.03
1559,0.00,0.02
1560,0.00,0.02
1561,0.00,0.01
1562,0.00,0.02
1563,0.00,0.03
1564,0.00,0.02
1565,0.00,0.03
1566,0.00,0.03
1567,0.00,0.02
1568,0.00,0.03
1569,0.00,0.02
1570,0.00,0.02
1571,0.00,0.02
1572,0.00,0.02
1573,0.00,0.04
1574,0.00,0.03
1575,0.00,0.03
1576,0.00,0.03
1577,0.00,0.03
1578,0.00,0.03
1579,0.00,0.03
1580,0.00,0.03
1581,0.00,0.03
1582,0.00,0.03
1583,0.00,0.03
1584,0.00,0.03
1585,0.00,0.03
1586,0.00,0.03
1587,0.00,0.03
1588,0.00,0.03
1589,0.00,0.03
1590,0.00,0.03
1591,0.00,0.03
1592,0.00,0.03
1593,0.00,0.03
1594,0.00,0.03
1595,0.00,0.03
1596,0.00,0.03
1597,0.00,0.03
1598,0.00,0.03
1599,0.00,0.03
1600,0.00,0.03
1601,0.00,0.02
1602,0.00,0.03
1603,0.00,0.02
1604,0.00,0.03
1605,0.00,0.02
1606,0.00,0.03
1607,0.00,0.02
1608,0.00,0.03
1609,0.00,0.02
1610,0.00,0.03
1611,0.00,0.02
1612,0.00,0.03
1613,0.00,0.02
1614,0.00,0.03
1615,0.00,0.03
1616,0.00,0.03
1617,0.00,0.03
1618,0.00,0.03
1619,0.00,0.03
1620,0.00,0.03
1621,0.00,0.03
1622,0.00,0.03
1623,0.00,0.03
1624,0.00,0.03
1625,0.00,0.03
1626,0.00,0.03
1627,0.00,0.03
1628,0.00,0.03
1629,0.00,0.03
1630,0.00,0.03
1631,0.00,0.03
1632,0.00,0.03
1633,0.00,0.03
1634,0.00,0.03
1635,0.00,0.02
1636,0.00,0.03
1637,0.00,0.02
1638,0.00,0.03
1639,0.00,0.02
1640,0.00,0.03
1641,0.00,0.02
1642,0.00,0.03
1643,0.00,0.02
1644,0.00,0.03
1645,0.00,0.02
1646,0.00,0.03
1647,0.00,0.02
1648,0.00,0.03
1649,0.00,0.02
1650,0.00,0.03
1651,0.00,0.03
1652,0.00,0.03
1653,0.00,0.03
1654,0.00,0.03
1655,0.00,0.03
1656,0.00,0.03
1657,0.00,0.03
1658,0.00,0.03
1659,0.00,0.03
1660,0.00,0.03
1661,0.00,0.03
1662,0.00,0.03
1663,0.00,0.03
1664,0.00,0.03
1665,0.00,0.03
1666,0.00,0.03
1667,0.00,0.02
1668,0.00,0.03
1669,0.00,0.02
1670,0.00,0.03
1671,0.00,0.02
1672,0.00,0.03
1673,0.00,0.02
1674,0.00,0.03
1675,0.00,0.02
1676,0.00,0.03
1677,0.00,0.02
1678,0.00,0.03
1679,0.00,0.03
1680,0.00,0.03
1681,0.00,0.03
1682,0.00,0.03
1683,0.00,0.03
1684,0.00,0.03
1685,0.00,0.03
1686,0.00,0.03
1687,0.00,0.03
1688,0.00,0.03
1689,0.00,0.03
1690,0.00,0.03
1691,0.00,0.03
1692,0.00,0.03
1693,0.00,0.03
1694,0.00,0.03
1695,0.00,0.03
1696,0.00,0.03
1697,0.00,0.03
1698,0.00,0.03
1699,0.00,0.03
1700,0.00,0.03
1701,0.00,0.03
1702,0.00,0.03
1703,0.00,0.02
1704,0.00,0.03
1705,0.00,0.02
1706,0.00,0.03
1707,0.00,0.02
1708,0.00,0.03
1709,0.00,0.02
1710,0.00,0.03
1711,0.00,0.02
1712,0.00,0.03
1713,0.00,0.03
1714,0.00,0.03
1715,0.00,0.03
1716,0.00,0.03
1717,0.00,0.03
1718,0.00,0.03
1719,0.00,0.03
1720,0.00,0.03
1721,0.00,0.03
1722,0.02,0.03
1723,0.05,0.04
1724,0.05,0.04
1725,0.06,0.03
1726,0.08,0.02
1727,0.08,0.03
1728,0.07,0.03
1729,0.06,0.02
1730,0.08,0.03
1731,0.06,0.03
1732,0.05,0.03
1733,0.04,0.02
1734,0.03,0.03
1735,0.02,0.02
1736,0.01,0.03
1737,0.00,0.02
1738,0.00,0.02
1739,0.00,0.02
1740,0.00,0.03
1741,0.00,0.02
1742,0.00,0.03
1743,0.00,0.03
1744,0.00,0.03
1745,0.00,0.03
1746,0.01,0.04
1747,0.00,0.03
1748,0.00,0.03
1749,0.00,0.03
1750,0.00,0.03
1751,0.01,0.03
1752,0.02,0.03
1753,0.01,0.03
1754,0.03,0.03
1755,0.03,0.03
1756,0.04,0.04
1757,0.03,0.04
1758,0.04,0.03
1759,0.05,0.03
1760,0.05,0.03
1761,0.04,0.03
1762,0.02,0.03
1763,0.02,0.02
1764,0.02,0.03
1765,0.00,0.02
1766,0.00,0.03
1767,0.00,0.02
1768,0.00,0.03
1769,0.00,0.02
1770,0.00,0.03
1771,0.00,0.02
1772,0.00,0.03
1773,0.00,0.03
1774,0.00,0.02
1775,0.00,0.03
1776,0.00,0.03
1777,0.00,0.03
1778,0.00,0.03
1779,0.00,0.02
1780,0.00,0.03
1781,0.00,0.02
1782,0.00,0.03
1783,0.00,0.02
1784,0.00,0.03
1785,0.00,0.03
1786,0.00,0.03
1787,0.00,0.03
1788,0.00,0.03
1789,0.00,0.03
1790,0.00,0.03
1791,0.00,0.03
1792,0.00,0.03
1793,0.00,0.02
1794,0.00,0.03
1795,0.00,0.02
1796,0.00,0.03
1797,0.00,0.02
1798,0.00,0.03
1799,0.00,0.03
1800,0.00,0.03
1801,0.00,0.02
1802,0.00,0.03
1803,0.00,0.02
1804,0.00,0.03
1805,0.00,0.02
1806,0.00,0.03
1807,0.00,0.02
1808,0.00,0.03
1809,0.00,0.02
1810,0.00,0.03
1811,0.00,0.03
1812,0.00,0.03
1813,0.00,0.03
1814,0.00,0.03
1815,0.00,0.03
1816,0.00,0.03
1817,0.00,0.03
1818,0.00,0.03
1819,0.00,0.03
1820,0.00,0.03
1821,0.00,0.03
1822,0.00,0.03
1823,0.00,0.03
1824,0.00,0.03
1825,0.00,0.03
1826,0.00,0.03
1827,0.00,0.03
1828,0.00,0.03
1829,0.00,0.03
1830,0.00,0.03
1831,0.00,0.03
1832,0.00,0.03
1833,0.00,0.03
1834,0.00,0.03
1835,0.00,0.03
1836,0.00,0.03
1837,0.00,0.02
1838,0.00,0.02
1839,0.00,0.03
1840,0.00,0.03
1841,0.00,0.02
1842,0.00,0.03
1843,0.00,0.02
1844,0.00,0.03
1845,0.00,0.02
1846,0.00,0.03
1847,0.00,0.03
1848,0.00,0.03
1849,0.00,0.03
1850,0.00,0.03
1851,0.00,0.03
1852,0.00,0.03
1853,0.00,0.03
1854,0.00,0.03
1855,0.00,0.03
1856,0.00,0.03
1857,0.00,0.03
1858,0.00,0.03
1859,0.00,0.03
1860,0.00,0.03
1861,0.00,0.03
1862,0.00,0.03
1863,0.00,0.03
1864,0.00,0.03
1865,0.00,0.03
1866,0.00,0.03
1867,0.00,0.03
1868,0.02,0.03
1869,0.04,0.03
1870,0.05,0.03
1871,0.05,0.02
1872,0.05,0.03
1873,0.04,0.02
1874,0.04,0.03
1875,0.04,0.02
1876,0.01,0.03
1877,0.01,0.03
1878,0.00,0.03
1879,0.00,0.03
1880,0.00,0.03
1881,0.00,0.03
1882,0.00,0.03
1883,0.00,0.03
1884,0.00,0.03
1885,0.01,0.03
1886,0.03,0.03
1887,0.02,0.03
1888,0.03,0.03
1889,0.04,0.03
1890,0.03,0.03
1891,0.04,0.03
1892,0.02,0.03
1893,0.01,0.02
1894,0.00,0.03
1895,0.00,0.02
1896,0.00,0.03
1897,0.00,0.02
1898,0.00,0.03
1899,0.00,0.03
1900,0.00,0.03
1901,0.00,0.03
1902,0.00,0.03
1903,0.00,0.02
1904,0.00,0.03
1905,0.00,0.02
1906,0.00,0.03
1907,0.00,0.02
1908,0.00,0.03
1909,0.00,0.02
1910,0.00,0.03
1911,0.00,0.02
1912,0.00,0.03
1913,0.00,0.02
1914,0.00,0.03
1915,0.00,0.02
1916,0.00,0.03
1917,0.00,0.03
1918,0.00,0.03
1919,0.00,0.03
1920,0.00,0.03
1921,0.00,0.03
1922,0.00,0.03
1923,0.00,0.03
1924,0.00,0.03
1925,0.00,0.03
1926,0.00,0.03
1927,0.00,0.03
1928,0.00,0.03
1929,0.00,0.03
1930,0.00,0.03
1931,0.00,0.03
1932,0.00,0.03
1933,0.00,0.03
1934,0.00,0.03
1935,0.00,0.03
1936,0.00,0.03
1937,0.00,0.03
1938,0.00,0.02
1939,0.00,0.03
1940,0.00,0.02
1941,0.00,0.03
1942,0.00,0.02
1943,0.00,0.03
1944,0.00,0.03
1945,0.00,0.02
1946,0.00,0.03
1947,0.00,0.02
1948,0.00,0.03
1949,0.00,0.02
1950,0.00,0.03
1951,0.00,0.03
1952,0.00,0.03
1953,0.00,0.03
1954,0.00,0.03
1955,0.00,0.03
1956,0.00,0.03
1957,0.00,0.03
1958,0.00,0.03
1959,0.00,0.03
1960,0.00,0.03
1961,0.00,0.03
1962,0.00,0.03
1963,0.00,0.02
1964,0.00,0.03
1965,0.00,0.02
1966,0.00,0.03
1967,0.00,0.02
1968,0.00,0.03
1969,0.00,0.02
1970,0.00,0.02
1971,0.00,0.02
1972,0.00,0.02
1973,0.00,0.02
1974,0.00,0.02
1975,0.00,0.02
1976,0.00,0.03
1977,0.00,0.02
1978,0.00,0.02
1979,0.00,0.02
1980,0.00,0.04
1981,0.00,0.03
1982,0.00,0.03
1983,0.00,0.03
1984,0.00,0.03
1985,0.00,0.03
1986,0.00,0.03
1987,0.00,0.03
1988,0.00,0.03
1989,0.00,0.03
1990,0.00,0.03
1991,0.00,0.03
1992,0.00,0.03
1993,0.00,0.03
1994,0.00,0.03
1995,0.00,0.03
1996,0.00,0.03
1997,0.00,0.02
1998,0.00,0.03
1999,0.00,0.02
2000,0.00,0.03
2001,0.00,0.02
2002,0.00,0.03
2003,0.00,0.02
2004,0.00,0.03
2005,0.00,0.02
2006,0.00,0.03
2007,0.00,0.02
2008,0.00,0.03
2009,0.00,0.03
2010,0.00,0.03
2011,0.00,0.03
2012,0.00,0.03
2013,0.00,0.03
2014,0.01,0.03
2015,0.01,0.03
2016,0.01,0.02
2017,0.01,0.03
2018,0.00,0.03
2019,0.00,0.02
2020,0.00,0.03
2021,0.00,0.03
2022,0.00,0.03
2023,0.00,0.03
2024,0.00,0.03
2025,0.00,0.03
2026,0.00,0.03
2027,0.00,0.03
2028,0.00,0.03
2029,0.00,0.03
2030,0.00,0.03
2031,0.01,0.03
2032,0.01,0.03
2033,0.00,0.02
2034,0.00,0.03
2035,0.00,0.02
2036,0.00,0.03
2037,0.00,0.02
2038,0.00,0.02
2039,0.00,0.02
2040,0.00,0.03
2041,0.00,0.02
2042,0.00,0.03
2043,0.02,0.03
2044,0.04,0.03
2045,0.04,0.03
2046,0.05,0.03
2047,0.05,0.03
2048,0.05,0.03
2049,0.05,0.03
2050,0.03,0.02
2051,0.04,0.03
2052,0.02,0.03
2053,0.00,0.02
2054,0.00,0.03
2055,0.00,0.03
2056,0.00,0.03
2057,0.00,0.03
2058,0.00,0.03
2059,0.00,0.03
2060,0.00,0.03
2061,0.02,0.03
2062,0.04,0.03
2063,0.05,0.03
2064,0.05,0.03
2065,0.05,0.03
2066,0.05,0.03
2067,0.03,0.03
2068,0.02,0.03
2069,0.01,0.02
2070,0.01,0.03
2071,0.00,0.02
2072,0.00,0.03
2073,0.00,0.02
2074,0.00,0.03
2075,0.00,0.02
2076,0.00,0.03
2077,0.00,0.03
2078,0.00,0.02
2079,0.00,0.03
2080,0.00,0.03
2081,0.00,0.03
2082,0.00,0.03
2083,0.00,0.03
2084,0.00,0.03
2085,0.00,0.03
2086,0.00,0.03
2087,0.00,0.03
2088,0.00,0.03
2089,0.00,0.03
2090,0.00,0.03
2091,0.00,0.03
2092,0.00,0.03
2093,0.00,0.03
2094,0.00,0.03
2095,0.00,0.03
2096,0.00,0.03
2097,0.00,0.03
2098,0.00,0.03
2099,0.00,0.03
2100,0.00,0.03
2101,0.00,0.03
2102,0.00,0.03
2103,0.00,0.02
2104,0.00,0.03
2105,0.00,0.02
2106,0.00,0.03
2107,0.00,0.02
2108,0.00,0.03
2109,0.00,0.02
2110,0.00,0.03
2111,0.00,0.02
2112,0.00,0.03
2113,0.00,0.03
2114,0.00,0.03
2115,0.00,0.03
2116,0.00,0.03
2117,0.00,0.03
2118,0.00,0.03
2119,0.00,0.03
2120,0.00,0.03
2121,0.00,0.03
2122,0.00,0.03
2123,0.00,0.03
2124,0.00,0.03
2125,0.00,0.03
2126,0.00,0.03
2127,0.00,0.03
2128,0.00,0.03
2129,0.00,0.03
2130,0.00,0.03
2131,0.00,0.02
2132,0.00,0.03
2133,0.00,0.02
2134,0.00,0.03
2135,0.00,0.02
2136,0.00,0.03
2137,0.00,0.02
2138,0.00,0.03
2139,0.00,0.02
2140,0.00,0.03
2141,0.00,0.02
2142,0.00,0.03
2143,0.00,0.02
2144,0.00,0.03
2145,0.00,0.02
2146,0.00,0.03
2147,0.00,0.02
2148,0.00,0.03
2149,0.00,0.02
2150,0.00,0.03
2151,0.00,0.03
2152,0.00,0.03
2153,0.00,0.03
2154,0.00,0.03
2155,0.00,0.03
2156,0.00,0.03
2157,0.00,0.03
2158,0.00,0.03
2159,0.00,0.03
2160,0.00,0.03
2161,0.00,0.03
2162,0.00,0.03
2163,0.00,0.02
2164,0.00,0.03
2165,0.00,0.03
2166,0.00,0.03
2167,0.00,0.03
2168,0.00,0.03
2169,0.00,0.02
2170,0.00,0.03
2171,0.00,0.02
2172,0.00,0.03
2173,0.00,0.02
2174,0.00,0.03
2175,0.00,0.02
2176,0.00,0.03
2177,0.00,0.02
2178,0.00,0.03
2179,0.00,0.03
2180,0.00,0.03
2181,0.00,0.02
2182,0.00,0.03
2183,0.00,0.02
2184,0.00,0.03
2185,0.00,0.02
2186,0.00,0.03
2187,0.00,0.03
2188,0.00,0.03
2189,0.00,0.03
2190,0.00,0.03
2191,0.00,0.03
2192,0.00,0.03
2193,0.00,0.03
2194,0.00,0.03
2195,0.00,0.03
2196,0.00,0.03
2197,0.00,0.03
2198,0.00,0.03
2199,0.00,0.03
2200,0.00,0.03
2201,0.00,0.03
2202,0.00,0.03
2203,0.00,0.02
2204,0.00,0.03
2205,0.00,0.02
2206,0.00,0.03
2207,0.00,0.02
2208,0.00,0.03
2209,0.00,0.02
2210,0.00,0.03
2211,0.00,0.02
2212,0.00,0.03
2213,0.00,0.03
2214,0.00,0.03
2215,0.00,0.03
2216,0.00,0.03
2217,0.00,0.03
2218,0.00,0.03
2219,0.00,0.03
2220,0.00,0.03
2221,0.00,0.03
2222,0.00,0.03
2223,0.00,0.03
2224,0.00,0.03
2225,0.00,0.03
2226,0.00,0.03
2227,0.00,0.03
2228,0.00,0.03
2229,0.00,0.03
2230,0.00,0.03
2231,0.00,0.03
2232,0.00,0.03
2233,0.00,0.03
2234,0.00,0.03
2235,0.00,0.03
2236,0.00,0.03
2237,0.00,0.02
2238,0.00,0.03
2239,0.00,0.02
2240,0.00,0.03
2241,0.00,0.02
2242,0.00,0.03
2243,0.00,0.02
2244,0.00,0.03
2245,0.00,0.03
2246,0.00,0.03
2247,0.00,0.03
2248,0.00,0.03
2249,0.00,0.03
2250,0.00,0.03
2251,0.00,0.03
2252,0.00,0.03
2253,0.00,0.03
2254,0.00,0.03
2255,0.00,0.03
2256,0.00,0.03
2257,0.00,0.03
2258,0.00,0.03
2259,0.00,0.03
2260,0.00,0.03
2261,0.00,0.03
2262,0.00,0.03
2263,0.00,0.03
2264,0.00,0.03
2265,0.00,0.03
2266,0.00,0.03
2267,0.00,0.03
2268,0.00,0.03
2269,0.00,0.03
2270,0.00,0.02
2271,0.00,0.03
2272,0.00,0.02
2273,0.00,0.02
2274,0.00,0.03
2275,0.00,0.02
2276,0.00,0.03
2277,0.00,0.02
2278,0.00,0.03
2279,0.00,0.02
2280,0.00,0.03
2281,0.00,0.03
2282,0.00,0.03
2283,0.00,0.03
2284,0.00,0.03
2285,0.00,0.03
2286,0.00,0.03
2287,0.00,0.03
2288,0.00,0.03
2289,0.00,0.03
2290,0.00,0.03
2291,0.00,0.03
2292,0.00,0.03
2293,0.00,0.03
2294,0.00,0.03
2295,0.00,0.03
2296,0.00,0.03
2297,0.00,0.03
2298,0.00,0.03
2299,0.00,0.03
2300,0.00,0.03
2301,0.00,0.03
2302,0.00,0.03
2303,0.00,0.02
2304,0.00,0.03
2305,0.00,0.02
2306,0.00,0.03
2307,0.00,0.02
2308,0.00,0.03
2309,0.00,0.02
2310,0.00,0.03
2311,0.00,0.02
2312,0.00,0.03
2313,0.00,0.03
2314,0.00,0.03
2315,0.00,0.03
2316,0.00,0.03
2317,0.00,0.03
2318,0.00,0.03
2319,0.00,0.03
2320,0.00,0.03
2321,0.00,0.03
2322,0.00,0.03
2323,0.00,0.03
2324,0.00,0.03
2325,0.00,0.03
2326,0.00,0.03
2327,0.00,0.03
2328,0.00,0.03
2329,0.00,0.03
2330,0.00,0.03
2331,0.00,0.03
2332,0.00,0.03
2333,0.00,0.03
2334,0.00,0.03
2335,0.00,0.03
2336,0.00,0.03
2337,0.00,0.02
2338,0.00,0.03
2339,0.00,0.02
2340,0.00,0.03
2341,0.00,0.02
2342,0.00,0.03
2343,0.00,0.02
2344,0.00,0.03
2345,0.00,0.02
2346,0.00,0.03
2347,0.00,0.03
2348,0.00,0.03
2349,0.00,0.03
2350,0.00,0.03
2351,0.00,0.03
2352,0.00,0.03
2353,0.00,0.03
2354,0.00,0.03
2355,0.00,0.03
2356,0.00,0.03
2357,0.00,0.03
2358,0.00,0.03
2359,0.00,0.03
2360,0.00,0.03
2361,0.00,0.03
2362,0.00,0.03
2363,0.00,0.02
2364,0.00,0.03
2365,0.00,0.02
2366,0.00,0.03
2367,0.00,0.03
2368,0.00,0.02
2369,0.00,0.03
2370,0.00,0.02
2371,0.00,0.03
2372,0.00,0.02
2373,0.00,0.03
2374,0.00,0.02
2375,0.00,0.03
2376,0.00,0.03
2377,0.00,0.03
2378,0.00,0.02
2379,0.00,0.02
2380,0.00,0.02
2381,0.00,0.02
2382,0.00,0.03
2383,0.00,0.02
2384,0.00,0.03
2385,0.00,0.02
2386,0.00,0.03
2387,0.00,0.02
2388,0.00,0.03
2389,0.00,0.04
2390,0.00,0.03
2391,0.00,0.03
2392,0.00,0.03
2393,0.00,0.03
2394,0.00,0.03
2395,0.00,0.03
2396,0.00,0.03
2397,0.00,0.03
2398,0.00,0.03
2399,0.00,0.03
2400,0.00,0.03
2401,0.00,0.03
2402,0.00,0.03
2403,0.00,0.02
2404,0.00,0.03
2405,0.00,0.02
2406,0.00,0.03
2407,0.00,0.02
2408,0.00,0.03
2409,0.00,0.02
2410,0.00,0.03
2411,0.00,0.02
2412,0.00,0.03
2413,0.00,0.03
2414,0.00,0.03
2415,0.00,0.03
2416,0.00,0.03
2417,0.00,0.03
2418,0.00,0.03
2419,0.00,0.03
2420,0.00,0.03
2421,0.00,0.03
2422,0.00,0.03
2423,0.00,0.03
2424,0.00,0.03
2425,0.00,0.03
2426,0.00,0.03
2427,0.00,0.03
2428,0.00,0.03
2429,0.00,0.03
2430,0.00,0.03
2431,0.00,0.03
2432,0.00,0.03
2433,0.00,0.03
2434,0.00,0.03
2435,0.00,0.03
2436,0.00,0.03
2437,0.00,0.02
2438,0.00,0.03
2439,0.00,0.02
2440,0.00,0.03
2441,0.00,0.02
2442,0.00,0.03
2443,0.00,0.02
2444,0.00,0.03
2445,0.00,0.02
2446,0.00,0.03
2447,0.00,0.03
2448,0.00,0.03
2449,0.00,0.03
2450,0.00,0.03
2451,0.00,0.03
2452,0.00,0.03
2453,0.00,0.03
2454,0.00,0.03
2455,0.00,0.03
2456,0.00,0.03
2457,0.00,0.03
2458,0.00,0.03
2459,0.00,0.03
2460,0.00,0.03
2461,0.00,0.03
2462,0.00,0.03
2463,0.00,0.02
2464,0.00,0.03
2465,0.00,0.03
2466,0.00,0.03
2467,0.00,0.03
2468,0.00,0.03
2469,0.00,0.03
2470,0.00,0.03
2471,0.00,0.02
2472,0.00,0.03
2473,0.00,0.02
2474,0.00,0.03
2475,0.00,0.02
2476,0.00,0.03
2477,0.00,0.02
2478,0.00,0.03
2479,0.00,0.03
2480,0.00,0.03
2481,0.00,0.03
2482,0.00,0.03
2483,0.00,0.03
2484,0.00,0.03
2485,0.00,0.03
2486,0.00,0.03
2487,0.00,0.03
2488,0.00,0.03
2489,0.00,0.03
2490,0.00,0.03
2491,0.00,0.03
2492,0.00,0.03
2493,0.00,0.03
2494,0.00,0.03
2495,0.00,0.03
2496,0.00,0.03
2497,0.00,0.03
2498,0.00,0.03
2499,0.00,0.03
2500,0.00,0.03
2501,0.00,0.03
2502,0.00,0.03
2503,0.00,0.02
2504,0.00,0.03
2505,0.00,0.02
2506,0.00,0.03
2507,0.00,0.02
2508,0.00,0.03
2509,0.00,0.02
2510,0.00,0.03
2511,0.00,0.02
2512,0.00,0.03
2513,0.00,0.03
2514,0.00,0.03
2515,0.00,0.03
2516,0.00,0.03
2517,0.00,0.03
2518,0.00,0.03
2519,0.00,0.03
2520,0.00,0.03
2521,0.00,0.03
2522,0.00,0.03
2523,0.00,0.03
2524,0.00,0.03
2525,0.00,0.03
2526,0.00,0.03
2527,0.00,0.03
2528,0.00,0.03
2529,0.00,0.03
2530,0.00,0.03
2531,0.00,0.03
2532,0.00,0.03
2533,0.00,0.03
2534,0.00,0.03
2535,0.00,0.03
2536,0.00,0.03
2537,0.00,0.03
2538,0.00,0.03
2539,0.00,0.02
2540,0.00,0.03
2541,0.00,0.02
2542,0.00,0.03
2543,0.00,0.02
2544,0.00,0.03
2545,0.00,0.02
2546,0.00,0.03
2547,0.00,0.03
2548,0.00,0.03
2549,0.00,0.03
2550,0.00,0.03
2551,0.00,0.03
2552,0.00,0.03
2553,0.00,0.03
2554,0.00,0.03
2555,0.00,0.03
2556,0.00,0.03
2557,0.00,0.03
2558,0.00,0.03
2559,0.00,0.03
2560,0.00,0.03
2561,0.00,0.03
2562,0.00,0.03
2563,0.00,0.02
2564,0.00,0.03
2565,0.00,0.02
2566,0.00,0.03
2567,0.00,0.02
2568,0.00,0.03
2569,0.00,0.02
2570,0.00,0.02
2571,0.00,0.03
2572,0.00,0.02
2573,0.00,0.03
2574,0.00,0.02
2575,0.00,0.03
2576,0.00,0.02
2577,0.00,0.03
2578,0.00,0.03
2579,0.00,0.02
2580,0.00,0.03
2581,0.00,0.02
2582,0.00,0.03
2583,0.00,0.03
2584,0.00,0.03
2585,0.00,0.03
2586,0.00,0.03
2587,0.00,0.03
2588,0.00,0.03
2589,0.00,0.03
2590,0.00,0.03
2591,0.00,0.03
2592,0.00,0.03
2593,0.00,0.03
2594,0.00,0.03
2595,0.00,0.03
2596,0.00,0.03
2597,0.00,0.02
2598,0.00,0.03
2599,0.00,0.02
2600,0.00,0.03
2601,0.00,0.02
2602,0.00,0.03
2603,0.00,0.02
2604,0.00,0.03
2605,0.00,0.02
2606,0.00,0.03
2607,0.00,0.02
2608,0.00,0.03
2609,0.00,0.03
2610,0.00,0.03
2611,0.00,0.02
2612,0.00,0.03
2613,0.00,0.02
2614,0.00,0.03
2615,0.00,0.02
2616,0.00,0.03
2617,0.00,0.03
2618,0.00,0.03
2619,0.00,0.03
2620,0.00,0.03
2621,0.00,0.03
2622,0.00,0.03
2623,0.00,0.03
2624,0.00,0.03
2625,0.00,0.03
2626,0.00,0.03
2627,0.00,0.03
2628,0.00,0.03
2629,0.00,0.03
2630,0.00,0.03
